"calc_energy","calc_entropy","calc_kurtosis","calc_meanDeviation","calc_skewness","calc_uniformity","calc_mean","calc_median","calc_max","calc_min","calc_variance","calc_RMS","calc_sd"
40360.8390107389,12.573596704582,-0.62415429085801,0.00766192669763669,-0.255733612451922,0.000232014991489503,0.378659704632285,0.392901960784314,0.663294117647059,0.0772549019607843,0.0126122504491986,0.394962496466223,0.11230427618394
74402.1946337993,12.9314872725393,-1.26351502316306,0.0196860529222707,0.0708532798448219,0.000170053616915539,0.351444168707112,0.343686274509804,0.688745098039216,0.0612941176470588,0.0179347250457986,0.376095326570166,0.133920592314246
291242.72530967,13.0579667911325,-1.05752093587946,0.0441646342717024,0.346403642525297,0.00014866400997282,0.454082218236363,0.427764705882353,0.903411764705882,0.134666666666667,0.0145531333642728,0.469833782578864,0.120636368331746
223171.451471337,11.15860834216,1.97012448340815,0.00775654917213799,0.522565958774842,0.000677336877195546,0.505910684147812,0.505176470588235,0.739176470588235,0.285843137254902,0.00143685363026003,0.507328761562018,0.0379058521901306
339815.583846258,12.265798462683,0.117715669366569,0.0270800522591409,0.535342499812826,0.000300744975532549,0.518771292633741,0.504235294117647,0.994352941176471,0.147647058823529,0.0078079667331564,0.526242923402264,0.0883626998973911
60058.866044569,12.7552550956917,-0.231496287894165,0.0183517749353957,0.632335872169936,0.000211558189920805,0.298195645477697,0.288039215686274,0.882078431372549,0.055921568627451,0.0134206398101504,0.319908205463736,0.115847485126568
455385.805738743,12.1771415072158,6.16927761412826,0.0269904734219642,-2.25054054552888,0.000338556840918215,0.572438744969753,0.590313725490196,0.768980392156863,0.0484705882352941,0.00996210254199885,0.581075048421537,0.0998103328418398
54333.4356071403,12.2146747376252,-1.00202977736471,0.0145114293679854,0.160043482457307,0.000290215384483708,0.319432386835788,0.306745098039216,0.600078431372549,0.0529411764705882,0.0129298007907311,0.339067579092325,0.113709281902275
57052.821805787,12.3806862476695,-0.0983145399173573,0.0301709505339944,1.00944558783447,0.000405789940814511,0.231871564854845,0.176196078431373,0.74521568627451,0.0445882352941176,0.0262730171815894,0.282908824380452,0.162089534460401
127516.940617183,13.012633452748,0.174886655729004,0.0217730322785144,0.667956148648751,0.000157933622128159,0.381902257242209,0.361764705882353,0.997176470588235,0.0531764705882353,0.0107055790863094,0.395670190979263,0.103467768345071
73548.0287482168,12.4788015269014,-0.794968027271132,0.0129284469409869,0.104113293919554,0.000240078818073267,0.391242637244163,0.392352941176471,0.741058823529412,0.139176470588235,0.0120157526188959,0.406308413457073,0.109616388459463
38026.1752188051,12.3475442575914,-1.30717498965207,0.0111854468115316,0.161692816368837,0.000256030965598949,0.338856953647453,0.330666666666667,0.722745098039216,0.0938823529411765,0.0201091492450737,0.367332428359455,0.141806732016057
58926.0165695825,12.5019574143249,-0.408052929792139,0.0139458930569703,0.824770975979884,0.000256779972400758,0.351458046934156,0.299411764705882,0.851019607843137,0.0582745098039216,0.0282819784777837,0.389621180600826,0.168172466467563
116756.839320172,12.3877088382282,-0.44380656566471,0.0196718573832505,0.498695022130806,0.000256078028382141,0.376487864595333,0.355882352941176,0.672588235294118,0.130352941176471,0.00987813249894291,0.389385710907175,0.0993887946347218
245913.110955159,12.7314644554457,-0.614649564498644,0.0275077881869126,0.556136202389217,0.00019290866755748,0.373466291563812,0.351333333333333,0.909411764705882,0.103686274509804,0.0151684463291702,0.39324993035566,0.123160246545589
196687.71779715,13.5958521597899,-0.855335337598334,0.0520181997265486,0.445355485102513,9.90981656805332e-05,0.379207026705005,0.351607843137255,0.998901960784314,0.0388627450980392,0.0290212033508591,0.415715223384838,0.170356107465682
368096.466095069,12.8275244393977,-1.01517659821643,0.0380174774923806,-0.425151785116348,0.000214534804097251,0.487803300722526,0.518196078431372,0.768823529411765,0.0414509803921569,0.0249764463342806,0.512765529935065,0.158039382225699
95024.4921267989,12.004743453487,2.25706429303901,0.0186225729258483,1.27124651709702,0.000398174892656842,0.30484801728612,0.291058823529412,0.871686274509804,0.117176470588235,0.00688092512062082,0.315932321132567,0.0829513418855947
206110.22422551,13.6108207061632,-0.41433533221505,0.0469445896859938,0.21442552516192,0.000100105928480189,0.389881216833137,0.375019607843137,0.999176470588235,0.0233333333333333,0.0251891925737362,0.420947186898117,0.158711034820318
395050.320325481,13.5660554489945,-0.129081862158551,0.0573609143968847,-0.581486174667088,0.000108627993526294,0.485797665499828,0.514470588235294,1,0.0366274509803922,0.0212722434839721,0.507219480536553,0.145850071936808
71712.4401889273,12.2679508369955,-0.589154091238538,0.0163376905285484,0.761338255298575,0.000291008748944403,0.253717678374844,0.211058823529412,0.780509803921569,0.0352941176470588,0.017460141800138,0.286064297310715,0.132136829839897
211743.881716134,13.2947415200052,-1.1616332344883,0.0413430202981486,-0.0996620200563571,0.000126412727741679,0.432453077838834,0.437764705882353,0.793490196078431,0.0843529411764706,0.0215497025393834,0.456689550838914,0.146798169400655
38610.8201279539,12.6466262661753,-1.32836281580528,0.0126861454135666,-0.0465825099354289,0.000213435888863298,0.320767901259283,0.335607843137255,0.667607843137255,0.0454117647058823,0.0210748103762301,0.352089177894112,0.145171658309155
162329.53415523,12.5676030580071,-0.781270991830933,0.022254872728341,-0.246602455368551,0.000233072708618494,0.359128301710914,0.368549019607843,0.881803921568627,0.033843137254902,0.0141488659221228,0.37831467132161,0.118949005553316
47503.2768005213,12.2200254732436,-0.436285672736064,0.00660465631545052,-0.083780440389344,0.000292958485871673,0.383697121077356,0.381490196078431,0.62121568627451,0.0822352941176471,0.00668265754696525,0.392308700666757,0.0817475231855085
201301.046434282,13.3474364812096,2.26982960693441,0.0682272143234127,1.65693148209023,0.000153851891051238,0.309380081921725,0.248078431372549,1,0.050078431372549,0.0372043099587628,0.364582391898486,0.192884187943861
139664.550352377,13.2780725440845,-0.170510896786446,0.0392538752088126,0.856015207427261,0.000141498663623796,0.343721667701906,0.297254901960784,0.997529411764706,0.0797647058823529,0.0234705964828414,0.376317894249298,0.153201163451331
36595.9561750173,12.2770573117313,-1.10920763468819,0.0430068594131727,0.132659995339463,0.000281542625346965,0.398241190222579,0.393882352941177,0.812823529411765,0.106862745098039,0.0233078900453582,0.426501840302104,0.152669217740048
48347.8145301038,12.634509805716,-1.48509007380896,0.0855096460032503,0.167035847318587,0.00039865734420854,0.348912491300437,0.359333333333333,0.915372549019608,0.0348627450980392,0.0600278837134749,0.426342098108066,0.245005885058859
94383.9158213718,11.9102117903455,0.187094426445264,0.0410213832243433,-0.715274618018291,0.000399408129995145,0.596041271739465,0.613686274509804,0.880470588235294,0.0502352941176471,0.0151583933555919,0.60862429419228,0.123119427206237
35412.4740485167,12.4526397386623,-1.36055692107608,0.0603299634788195,0.0373124266866431,0.000323428985331742,0.372816824531927,0.374039215686275,0.809450980392157,0.0263529411764706,0.0533770917081112,0.438599118107657,0.231034827911532
60025.3484675186,12.8005832513778,-1.23472053816251,0.0914707618415477,-0.326464903428058,0.000196884286052251,0.51907720525306,0.576196078431373,0.894745098039216,0.0676078431372549,0.0450815253546342,0.560822997164501,0.212324104506846
71834.2229257778,13.6292259234745,-1.1380496241947,0.0452223510191627,-0.229397495371061,9.99232833243521e-05,0.640738680317834,0.659372549019608,1,0.153921568627451,0.0373626853745178,0.669259672221556,0.193294297315047
47932.9833662053,12.5489321092052,-0.609420510330504,0.0608353896473672,-0.599904319639897,0.000229850192001801,0.531644325100538,0.567921568627451,0.842235294117647,0.0785098039215686,0.0368311051400107,0.565222565074884,0.191914317183504
75718.7186088181,12.9282495367078,-0.499511405210971,0.0562154804459207,0.10204660303714,0.000190084410825984,0.486430742463034,0.481607843137255,0.905764705882353,0.0606666666666667,0.0294804327789577,0.515844159015314,0.171698668541598
50058.1576645336,12.5327986862921,-1.02829646028821,0.0405738776204576,-0.295094843578878,0.000234195314443283,0.563798757508424,0.593764705882353,0.954823529411765,0.056,0.0458388181835989,0.603081689409129,0.214100019111627
39323.70140993,11.5072904721472,-1.12323905527875,0.0172167780760146,-0.228486779470402,0.000487398334081214,0.455522519370985,0.46721568627451,0.693333333333333,0.122352941176471,0.0139539584766108,0.470589678539426,0.1181268744893
68915.9997683276,12.6703813493998,-1.03685457782815,0.0289373194625655,0.325266591325375,0.000210355484344892,0.42323373274336,0.396666666666667,0.866509803921569,0.0691764705882353,0.0242300999247971,0.450951018358619,0.155660206619409
98091.2989517985,12.3223724634411,-0.516388645681572,0.0216908815459856,0.141709921694405,0.000259756213155722,0.472868160332324,0.467450980392157,0.859647058823529,0.0963529411764706,0.00977806930787468,0.483096618803752,0.0988841206052553
35683.7866888151,10.9080973541094,0.548342601073176,0.0147790969738427,0.542904911619021,0.000795562106288158,0.413774504963435,0.407686274509804,0.745490196078431,0.118941176470588,0.00497211288312517,0.41973971612425,0.0705132106993092
18327.7573660884,11.3843691818775,-0.913520412390397,0.0106034230312802,0.521310527532147,0.000538348332902323,0.469725120440295,0.43721568627451,0.764941176470588,0.234549019607843,0.0138337311700302,0.484226437693705,0.11761688301443
95762.0536277801,11.8723285438913,-0.441918546924862,0.0862351224575951,0.0150260069269779,0.000411236479058653,0.533863427407976,0.514705882352941,0.878,0.0798823529411765,0.0171031710892586,0.5496483205245,0.130779092706971
51320.2310748973,12.5358203421597,-1.01529224108167,0.0951015952559515,0.23469416943546,0.000224670608392345,0.428577190930804,0.407137254901961,0.852901960784314,0.0428235294117647,0.0345617548662739,0.46716165989736,0.185907920396829
13777.0766013518,12.5001203056707,-0.850326540832405,0.0164890161403183,0.630740848509195,0.000372287524181361,0.214284342747954,0.174196078431373,0.666980392156863,0.0247058823529412,0.0210513860433996,0.258783815687014,0.145090957827839
204543.340971033,13.251058925299,-1.0733734375864,0.0809595103355428,0.118071371833982,0.000146842534693456,0.462892875164827,0.434313725490196,0.939686274509804,0.0288235294117647,0.0316885139350665,0.495941820891096,0.178012679141309
54265.8922608658,12.6533709211188,-0.940222489748691,0.041337887573691,0.368639545401822,0.000203253877078109,0.461933181640578,0.422470588235294,0.819843137254902,0.0499607843137255,0.0249617077942202,0.488204734163115,0.157992746017721
7688.29133776086,11.4874071029694,0.30560658127161,0.0334828289263748,1.23443462269705,0.000644016886876884,0.217376631588073,0.152705882352941,0.649882352941176,0.0421960784313725,0.0191427028172709,0.257672539211735,0.138357156725884
388545.510188686,12.7137817559664,-0.420944333247587,0.114096142797627,0.474674116763011,0.000216988239318472,0.491586331458502,0.473686274509804,0.987647058823529,0.169294117647059,0.0227180180612591,0.514174215495328,0.150724974908802
109990.321407472,12.3279358683043,0.715780240534324,0.0748608970772069,1.32859079541348,0.000336962435249218,0.333209562915966,0.259019607843137,0.981686274509804,0.0724313725490196,0.0357759160755335,0.383150729013971,0.18914522482879
374621.243617905,12.9647637960035,-0.681068014587142,0.0971348233348118,0.483395109341032,0.000178017604759604,0.571430471564512,0.537411764705882,1,0.0929411764705882,0.0301512086392641,0.597230243510967,0.173641033857968
64572.029177421,12.1684161913206,-1.46913013914455,0.031486439644126,-0.0613651103579341,0.00031533199622046,0.448208341756967,0.467843137254902,0.93478431372549,0.0505882352941176,0.0435190111279454,0.494377956654653,0.208612106858508
167032.495114524,12.4370333374817,0.131354782494256,0.0793308540806919,0.417026156413128,0.000274788692734931,0.499443827738921,0.491921568627451,0.984235294117647,0.143529411764706,0.0142374186864625,0.513499302119715,0.119320654902923
353381.167061427,11.9913103112588,-0.666984251432969,0.0754649018968577,-0.0237090549632522,0.000350672692369668,0.542123494973087,0.537960784313726,0.974117647058823,0.0905882352941176,0.0162970326969188,0.556951436117514,0.127659831963381
14867.9753413918,11.5114511140442,-1.36590069428291,0.026626702034147,0.396204424832977,0.00045219359595983,0.344285091050384,0.281098039215686,0.76643137254902,0.0365098039215686,0.0444264091916433,0.403680747847134,0.210775731979854
15120.1630304268,12.2832566246576,-0.677792759249679,0.0428371554015987,0.796543941958786,0.000435707266445242,0.241828704661559,0.168588235294118,0.872352941176471,0,0.0407380214442252,0.314990280038334,0.201836620671832
85024.8370771795,12.4488103531238,-1.4211900512404,0.0418432283684408,0.074711654105563,0.000253932093626206,0.445506392035928,0.428274509803922,0.863686274509804,0.0444705882352941,0.0398892830444276,0.488226501288734,0.199723015810466
82273.2275174763,12.9183615019131,0.486136662296194,0.0467659094343892,-1.03796400371871,0.000209084847261329,0.561059472743532,0.600666666666667,0.891921568627451,0.0469411764705882,0.0262314042724268,0.583968344604074,0.161961119631925
75666.7856229343,11.4979472662034,-0.93892318322516,0.0558597861973067,0.268016785725233,0.000498885112960248,0.469412800167729,0.453411764705882,0.941411764705882,0.184823529411765,0.0156737361814728,0.485821020801696,0.12519479294872
7129.69105200154,11.7689077706747,-0.972353244677658,0.0157652598764555,0.577027192367393,0.000659902895319797,0.266561835165099,0.213882352941176,0.714666666666667,0.0469411764705882,0.0342256503604902,0.324469346680229,0.185001757722704
44333.8547771457,12.6526636994899,-0.846537882030709,0.060838780570618,0.4620923119776,0.00020748520284035,0.374301017829459,0.345803921568627,0.973294117647059,0.0621176470588235,0.0284507015619029,0.410550661117499,0.168673357593613
61912.5225508973,12.8728057054519,-0.829797413814613,0.0853365174941147,0.0770202227357542,0.000193352894725314,0.468144194663562,0.455411764705882,0.856509803921569,0.0409019607843137,0.0250738969892445,0.494199135040545,0.158347393376855
90463.430553747,12.7505010719931,-0.675382109815841,0.0621593614895292,0.558004340308216,0.000189923305773006,0.46132725627463,0.435490196078431,0.830235294117647,0.163058823529412,0.023659431603631,0.486294362641528,0.153816226724072
62630.7641118308,12.812363041165,-1.10742577099081,0.0484946267098569,0.0324489475318095,0.000185036517174701,0.439121898786238,0.429176470588235,0.757803921568627,0.0891372549019608,0.0231334876324099,0.464716526344684,0.152096967860671
48897.5234183468,11.4450338565733,0.218469773165634,0.0766876985493464,1.28221121296945,0.00117909033912329,0.314262500856468,0.199372549019608,0.930509803921569,0.0904705882352941,0.052181749132173,0.388513201186395,0.228433248744952
22612.7259686828,11.4215857426499,-1.37013609662178,0.0205763114222169,0.113830033823188,0.000516646244364444,0.386517127624633,0.380588235294118,0.642,0.130745098039216,0.0178399780752927,0.408944172332394,0.133566380782339
